ID,Name,Category,"Energy, kilocalories (kcal)","Fat, total (g)","Fatty acids, saturated (g)","Fatty acids, monounsaturated (g)","Fatty acids, polyunsaturated (g)",Linoleic acid (g),Alpha-linolenic acid (g),Eicosapentaenoic acid EPA (g),Docosahexaenoic acid (DHA) (g),Cholesterol (mg),"Carbohydrates, available (g)",Sugars (g),Starch (g),Dietary fibres (g),Protein (g),Salt (NaCl) (g),Alcohol (g),Water (g),"Vitamin A activity, RE (µg)","Vitamin A activity, RAE (µg)",Retinol (µg),Beta- carotene activity (µg),Beta-carotene (µg),Vitamin B1 (thiamine) (mg),Vitamin B2 (riboflavin) (mg),Vitamin B6 (pyridoxine) (mg),Vitamin B12 (cobalamin) (µg),Niacin (mg),Folate (µg),Pantothenic acid (mg),Vitamin C (ascorbic acid) (mg),Vitamin D (calciferol) (µg),Vitamin E (α-tocopherol) (mg),Potassium (K) (mg),Sodium (Na) (mg),Chloride (Cl) (mg),Calcium (Ca) (mg),Magnesium (Mg) (mg),Phosphorus (P) (mg),Iron (Fe) (mg),Iodide (I) (µg),Zinc (Zn) (mg),Selenium (Se) (µg),Record has changed
920,"Crispbread, wholemeal, with linseeds","Bread, flakes and breakfast cereals/Crispbreads, rusks, crackers and wafers",345,5.8,0.7,1.0,3.7,1.23,2.16,0.0,0.0,0.0,52.4,1.1,51.1,16.0,12.9,1.5,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.33,0.12,0.34,0.0,1.08,33.7,0.84,0.0,0.0,0.8,410.0,610.0,950.0,47.0,130.0,360.0,4.3,3.6,3.5,4.9,
919,"Crispbread, wholemeal, with sesame","Bread, flakes and breakfast cereals/Crispbreads, rusks, crackers and wafers",354,6.9,1.0,2.1,3.1,2.71,0.08,0.0,0.0,0.0,52.4,1.1,51.1,14.6,13.1,1.5,0.0,14.0,0.0,0.0,0.0,2.0,2.0,0.35,0.14,0.36,0.0,1.53,43.7,0.8,0.0,0.0,0.77,390.0,610.0,950.0,120.0,130.0,370.0,4.4,3.9,3.6,5.6,
10406,Croissant (average),"Bread, flakes and breakfast cereals/Bread and bread products",398,22.0,12.8,5.1,1.4,0.57,0.18,0.016,0.002,70.0,40.4,2.3,37.7,3.9,7.8,1.2,0.0,26.5,189.0,182.0,176.0,80.0,80.0,0.12,0.09,0.11,0.07,0.63,21.9,0.36,0.1,0.4,0.72,160.0,460.0,730.0,33.0,24.0,110.0,1.0,2.8,1.0,2.8,
913,"Croissant filled with nuts, puff pastry",Sweets/Other sweet pastries,419,26.9,9.9,12.4,2.1,1.28,0.15,0.011,0.002,71.0,36.2,15.8,18.9,2.7,6.8,0.5,0.0,28.2,147.0,142.0,137.0,60.0,60.0,0.13,0.04,0.14,0.08,0.33,17.8,0.48,0.4,0.4,3.53,190.0,210.0,330.0,42.0,39.0,110.0,1.2,4.4,1.0,2.0,
914,"Croissant filled with nuts, yeast dough",Sweets/Other sweet pastries,318,12.6,3.4,6.9,1.5,1.06,0.05,0.004,0.001,36.0,41.9,18.4,22.6,2.5,7.7,0.6,0.0,35.9,46.0,45.0,43.0,17.0,17.0,0.19,0.13,0.13,0.1,0.9,35.0,0.46,0.3,0.2,2.64,200.0,260.0,410.0,48.0,32.0,120.0,1.0,3.9,0.8,0.8,
835,"Croissant, pretzel (with iodized salt)","Bread, flakes and breakfast cereals/Bread and bread products",423,25.0,14.7,5.8,1.5,0.56,0.19,0.018,0.003,76.0,39.4,1.3,37.6,1.9,9.1,4.1,0.0,25.1,194.0,190.0,186.0,49.0,49.0,0.11,0.09,0.05,0.08,0.39,20.0,0.35,0.0,0.5,0.75,140.0,1630.0,2510.0,35.0,11.0,68.0,0.4,100.0,0.5,2.0,
14056,"Croque Monsieur, Hot Sandwich with cheese and ham",Prepared dishes/Sandwiches,260,9.4,4.4,2.9,1.1,0.61,0.22,0.005,0.001,31.0,26.6,2.6,23.7,1.8,16.4,2.3,0.0,46.1,70.0,67.0,65.0,32.0,32.0,0.31,0.15,0.21,0.34,2.14,15.5,0.51,16.2,0.2,0.7,240.0,920.0,1110.0,180.0,39.0,370.0,1.2,12.0,2.2,,
491,"Cucumber, pickled",Vegetables/Cooked vegetables (incl. cans),14,0.1,0.0,0.0,0.0,,,0.0,0.0,0.0,2.1,1.9,0.2,1.0,0.7,1.8,0.0,93.0,15.0,8.0,0.0,90.0,80.0,0.02,0.02,0.02,0.0,0.2,7.0,,5.0,0.0,0.1,100.0,700.0,,14.0,11.0,20.0,1.0,,0.3,,
354,"Cucumber, raw",Vegetables/Fresh vegetables,12,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,1.8,1.8,0.0,0.8,0.7,0.0,0.0,96.3,24.0,12.0,0.0,142.0,142.0,0.02,0.01,0.03,0.0,0.18,10.5,0.17,8.9,0.0,0.05,140.0,1.7,29.0,16.0,9.9,23.0,0.2,1.7,0.1,0.0,
1182,"Curd cheese puff pastry (with butter), raw","Cereal products, pulses and potatoes/Dough",401,28.3,16.8,6.6,1.6,0.57,0.23,0.021,0.003,78.0,29.0,1.3,27.2,1.3,7.1,0.8,0.0,34.8,290.0,280.0,270.0,118.0,118.0,0.09,0.12,0.07,0.12,0.22,11.7,0.27,0.1,0.4,0.83,110.0,330.0,520.0,38.0,16.0,89.0,0.6,3.2,0.6,,
1181,"Curd cheese puff pastry (with vegetable fat), raw","Cereal products, pulses and potatoes/Dough",388,26.9,9.7,11.6,4.4,3.59,0.65,0.004,0.001,17.0,28.8,1.2,27.2,1.3,7.1,0.9,0.0,36.4,60.0,55.0,49.0,64.0,64.0,0.09,0.12,0.07,0.13,0.27,12.2,0.3,0.1,1.0,3.62,120.0,350.0,550.0,37.0,16.0,90.0,0.6,3.6,0.6,,
70,Curds min. 40% fidm,Milk and dairy products/Fresh cheese and curds,183,15.6,9.4,3.7,0.7,0.19,0.12,0.012,0.002,53.0,3.7,3.2,0.0,0.0,6.9,0.1,0.0,72.8,164.0,160.0,156.0,49.0,49.0,0.02,0.3,0.03,0.38,0.28,16.7,0.26,0.4,0.2,0.4,120.0,29.0,86.0,93.0,8.1,110.0,0.0,8.5,0.3,,
571,"Curds, plain, half fat",Milk and dairy products/Fresh cheese and curds,99,5.0,3.0,1.2,0.2,0.06,0.04,0.004,0.001,17.0,4.1,3.4,0.0,0.0,9.4,0.1,0.0,81.3,54.0,52.0,51.0,16.0,16.0,0.01,0.41,0.03,0.47,0.3,18.6,0.4,0.2,0.1,0.13,130.0,32.0,98.0,110.0,9.3,140.0,0.0,21.0,0.4,,
71,Curds with at most 10% fidm,Milk and dairy products/Fresh cheese and curds,61,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,4.2,3.5,0.0,0.0,10.6,0.1,0.0,83.8,3.0,3.0,3.0,1.0,1.0,0.01,0.39,0.04,0.42,0.31,19.4,0.29,0.1,0.0,0.0,140.0,33.0,100.0,110.0,9.9,150.0,0.0,27.0,0.5,,
13501,"Curd, with fruits, with sugar",Milk and dairy products/Fresh cheese and curds,112,2.4,1.4,0.6,0.1,0.04,0.02,0.002,0.0,8.0,14.1,13.4,0.0,0.1,8.4,0.1,0.0,74.5,28.0,26.0,25.0,18.0,18.0,0.01,0.34,0.03,0.37,0.27,16.3,0.3,0.6,0.1,0.09,120.0,27.0,88.0,93.0,8.6,120.0,0.0,20.0,0.4,,
392,"Currant, black, raw",Fruit/Fresh fruit,71,0.9,0.1,0.1,0.5,0.3,0.15,0.0,0.0,0.0,9.7,9.7,0.0,5.8,1.3,0.0,0.0,80.5,10.0,5.0,0.0,57.0,48.0,0.04,0.08,0.07,0.0,0.31,11.5,0.34,209.3,0.0,1.5,330.0,2.5,15.0,57.0,23.0,54.0,1.2,1.0,0.3,1.4,
391,"Currant, red, raw",Fruit/Fresh fruit,50,0.7,0.2,0.1,0.4,0.22,0.14,0.0,0.0,0.0,7.1,6.6,,4.6,1.6,0.0,0.0,82.1,2.0,1.0,0.0,10.0,9.0,0.03,0.04,0.04,0.0,0.29,10.5,0.65,33.0,0.0,0.8,230.0,5.0,14.0,38.0,12.0,38.0,0.4,1.0,0.2,1.3,
384,"Date, dried",Fruit/Dried fruit,287,0.4,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,64.7,64.7,0.0,7.5,2.4,0.0,0.0,22.9,2.0,1.0,0.0,10.0,10.0,0.06,0.06,0.12,0.0,1.36,18.4,0.6,0.2,0.0,0.67,730.0,11.0,61.0,68.0,55.0,68.0,2.2,1.0,0.4,2.0,
487,"Deer (average), raw",Meat and offal/Game,112,3.3,1.7,0.7,0.8,0.36,0.15,0.063,0.011,50.0,0.0,0.0,0.0,0.0,20.6,0.2,0.0,74.9,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3,1.0,5.53,5.0,0.8,0.0,,0.13,310.0,62.0,40.0,10.0,21.0,200.0,2.3,0.6,3.2,,
12,"Deer, entrecôte, raw",Meat and offal/Game,111,2.1,1.1,0.4,0.5,0.23,0.09,0.04,0.007,59.0,0.0,0.0,,0.0,23.1,0.1,0.0,71.5,0.0,0.0,0.0,0.0,0.0,0.26,0.6,0.99,6.3,5.53,6.0,0.69,0.0,0.4,0.2,320.0,53.0,40.0,3.2,23.0,200.0,3.0,7.8,2.9,,
14233,Donut with chocolate glaze,Sweets/Other sweet pastries,364,17.6,7.9,7.0,1.4,0.87,0.24,0.008,0.003,47.0,44.0,21.1,22.5,2.0,6.4,0.3,0.0,29.7,82.0,79.0,76.0,39.0,32.0,0.1,0.12,0.08,0.15,0.4,22.9,0.4,0.2,0.3,1.63,210.0,110.0,190.0,37.0,29.0,97.0,1.5,5.5,0.8,,
13419,Dough for french pizza from Alsace,"Cereal products, pulses and potatoes/Dough",221,2.9,1.4,0.6,0.5,0.29,0.03,0.002,0.0,6.0,39.9,0.6,38.9,2.7,7.5,1.3,0.0,47.7,22.0,21.0,20.0,9.0,9.0,0.14,0.04,0.13,0.0,0.52,17.6,0.34,0.0,0.0,0.3,110.0,500.0,780.0,11.0,25.0,88.0,1.1,0.8,0.8,2.8,
709,"Dried meat (Hobel-, Bündner-, Walliser-, Tessiner- dried meat)",Sausages and cold meats/Raw sausage products,190,3.5,1.6,1.5,0.2,0.1,0.02,0.0,0.0,84.0,0.4,0.4,0.0,0.0,39.3,4.1,0.0,52.2,3.0,3.0,3.0,0.0,0.0,0.1,0.23,0.45,1.58,10.44,,1.2,1.1,,,640.0,1620.0,2610.0,,37.0,330.0,4.0,,6.5,14.0,
47,Drinking water (average Switzerland),Non-alcoholic beverages/Drinking water,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,,
10535,Dulce de Leche,Sweets/Jams and sweet sandwich spreads,299,7.3,4.4,1.7,0.3,0.09,0.06,0.006,0.001,28.0,52.6,52.6,0.0,0.0,5.7,0.2,0.0,34.2,84.0,81.0,78.0,34.0,34.0,0.03,0.37,0.04,0.27,0.19,5.0,0.55,1.3,0.1,0.23,280.0,69.0,170.0,210.0,18.0,160.0,0.1,17.0,0.6,1.9,
14192,"Durum wheat, precooked hulled grain, cooked (without addition of fat and salt)","Cereal products, pulses and potatoes/Other cereal products",149,0.9,0.2,0.3,0.3,0.31,0.02,,,0.0,27.4,,25.0,3.8,5.9,0.0,0.0,61.9,1.0,0.0,0.0,5.0,,0.06,,0.05,0.0,0.26,10.2,0.29,,0.0,,99.0,,,21.0,28.0,96.0,0.8,2.2,0.7,3.1,
423,Durum wheat semolina,"Cereal products, pulses and potatoes/Other cereal products",347,1.6,0.2,0.1,0.5,0.52,0.0,0.0,0.0,0.0,66.8,1.7,45.1,6.3,13.3,0.0,0.0,11.1,2.0,1.0,0.0,9.0,9.0,0.11,0.04,0.09,0.0,0.55,46.7,0.39,0.0,0.0,0.31,210.0,1.6,87.0,23.0,54.0,170.0,2.6,5.1,1.8,7.2,
14160,"Edamame (immature soy bean), shelled, frozen",Vegetables/Frozen vegetables,143,7.4,0.9,2.4,2.7,2.33,0.42,0.0,0.0,0.0,5.1,1.4,2.9,5.5,11.5,0.0,0.0,72.1,0.0,0.0,0.0,,47.0,0.15,0.12,0.09,0.0,0.88,108.0,1.69,15.4,0.0,2.49,400.0,9.8,,70.0,60.0,160.0,1.9,0.0,1.2,1.0,
455,"Edible boletus, fresh",Vegetables/Mushrooms,39,0.4,0.1,0.0,0.2,,,,,0.0,0.5,0.1,0.0,6.0,5.4,0.0,0.0,88.6,0.0,0.0,0.0,2.0,2.0,0.32,1.02,0.03,0.0,14.64,25.0,2.7,1.9,3.1,0.16,340.0,6.0,30.0,4.2,12.0,85.0,1.0,3.6,1.5,,
1040,"Edible boletus, stewed (without addition of fat and salt)",Vegetables/Mushrooms,46,0.5,0.1,0.0,0.2,,,,,0.0,0.6,0.1,0.0,7.3,6.1,0.0,0.0,87.3,0.0,0.0,0.0,2.0,2.0,0.3,1.03,0.03,0.0,14.28,18.3,2.7,1.7,3.8,0.19,320.0,6.4,35.0,5.0,12.0,98.0,1.0,4.2,1.6,,
517,"Egg liqueur, 16.5 vol%",Alcoholic beverages/Other alcoholic beverages,285,7.0,2.0,2.9,1.0,,,,,150.0,28.0,28.0,0.0,0.0,4.0,0.0,13.4,46.9,146.0,146.0,145.0,7.0,7.0,0.07,0.17,0.09,0.5,0.06,40.0,1.06,0.3,2.0,0.54,14.0,5.0,17.0,14.0,4.0,50.0,0.7,1.0,0.5,,
1659,"Eggplant piccata, prepared",Prepared dishes/Other savoury dishes,138,8.3,2.3,4.2,1.0,0.71,0.17,0.004,0.002,67.0,8.9,2.3,6.6,2.7,5.6,0.2,0.0,74.6,48.0,45.0,41.0,45.0,45.0,0.05,0.09,0.08,0.32,0.56,18.8,0.57,1.1,0.5,0.66,230.0,96.0,190.0,73.0,17.0,93.0,0.6,9.0,0.6,,
349,"Eggplant, raw",Vegetables/Fresh vegetables,21,0.1,0.0,0.0,0.1,0.07,0.02,0.0,0.0,0.0,2.4,2.4,0.0,2.7,1.1,0.0,0.0,92.9,8.0,4.0,0.0,47.0,47.0,0.04,0.03,0.08,0.0,0.72,24.5,0.25,1.9,0.0,0.17,240.0,2.5,55.0,12.0,14.0,21.0,0.3,0.1,0.1,3.9,
1658,"Eggplant slices, breaded, prepared",Prepared dishes/Other savoury dishes,136,5.8,0.7,3.6,0.9,0.71,0.16,0.001,0.001,47.0,14.6,2.7,11.8,3.1,4.7,0.2,0.0,72.0,20.0,17.0,14.0,37.0,37.0,0.06,0.07,0.08,0.17,0.63,19.4,0.51,1.1,0.4,0.62,230.0,62.0,150.0,23.0,17.0,60.0,0.6,5.7,0.4,,
1653,"Eggplant, steamed (without addition of salt)",Vegetables/Cooked vegetables (incl. cans),21,0.1,0.0,0.0,0.1,0.07,0.02,0.0,0.0,0.0,2.4,2.4,0.0,2.7,1.1,0.0,0.0,93.5,8.0,4.0,0.0,45.0,45.0,0.03,0.03,0.07,0.0,0.62,15.8,0.23,1.5,0.0,0.18,210.0,2.3,56.0,12.0,14.0,21.0,0.3,0.1,0.1,4.0,
1003,"Eggplant, stewed (without addition of fat and salt)",Vegetables/Cooked vegetables (incl. cans),24,0.2,0.0,0.0,0.1,0.08,0.02,0.0,0.0,0.0,2.8,2.8,0.0,3.2,1.3,0.0,0.0,92.6,9.0,4.0,0.0,52.0,52.0,0.04,0.04,0.08,0.0,0.72,18.4,0.26,1.7,0.0,0.21,230.0,2.7,65.0,15.0,15.0,25.0,0.3,0.1,0.2,4.6,
290,"Egg, raw",Eggs,140,9.8,2.6,3.7,1.7,1.38,0.06,,,350.0,0.3,0.3,0.0,0.0,12.6,0.4,0.0,76.0,112.0,112.0,112.0,1.0,,0.1,0.29,0.09,1.31,0.05,67.0,2.43,,2.8,1.23,150.0,150.0,180.0,48.0,12.0,200.0,1.8,39.0,1.2,23.0,
411,"Egg white, raw",Eggs,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,10.8,0.5,0.0,87.5,0.0,0.0,0.0,0.0,0.0,0.02,0.42,0.04,0.33,0.04,10.0,0.28,0.0,0.0,0.0,150.0,190.0,160.0,5.1,11.0,12.0,0.0,7.5,0.0,12.0,
410,"Egg yolk, raw",Eggs,349,31.3,8.8,12.0,5.0,3.27,0.2,0.003,0.038,1255.0,0.3,0.2,0.0,0.0,16.4,0.1,0.0,52.7,447.0,447.0,447.0,1.0,,0.2,0.59,0.35,3.42,0.04,122.0,4.53,0.0,5.6,5.16,120.0,52.0,160.0,140.0,12.0,560.0,5.5,110.0,3.8,48.0,
436,"Elderberry, raw",Fruit/Fresh fruit,63,1.7,0.1,0.1,1.1,0.61,0.51,0.0,0.0,0.0,7.4,7.4,0.0,4.0,2.5,0.0,0.0,80.9,54.0,27.0,0.0,325.0,325.0,0.07,0.07,0.25,0.0,1.6,17.0,0.16,29.0,0.0,1.0,300.0,1.0,7.0,37.0,30.0,57.0,1.6,3.0,0.2,,
555,"Emmentaler cheese, at least 45% fidm",Milk and dairy products/Hard cheese,408,32.6,20.3,7.9,1.5,0.39,0.25,0.024,0.003,84.0,0.0,0.0,0.0,0.0,28.4,0.4,0.0,35.0,306.0,293.0,280.0,155.0,155.0,0.01,0.3,0.12,1.67,0.18,9.4,0.3,,0.5,0.35,84.0,170.0,270.0,1030.0,31.0,620.0,0.4,20.0,4.6,,
467,"Endive, raw",Vegetables/Fresh vegetables,16,0.2,0.1,0.0,0.1,0.08,0.01,0.0,0.0,0.0,1.2,1.2,,1.2,1.8,0.1,0.0,94.8,65.0,33.0,0.0,392.0,392.0,0.05,0.12,0.04,0.0,0.41,109.0,0.44,12.9,0.0,,220.0,52.0,94.0,23.0,8.1,26.0,0.5,2.9,0.2,0.2,
13465,"Energy Drink with caffeine, taurine and vitamins, with sugar",Non-alcoholic beverages/Soft drinks,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,10.8,0.0,0.0,0.0,0.2,0.0,88.1,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.42,1.63,7.54,0.0,1.55,0.0,0.0,0.0,3.0,63.0,94.0,4.0,1.0,3.0,0.0,0.0,0.0,0.1,
13436,"Energy Drink with caffeine, taurine and vitamins with sweetener",Non-alcoholic beverages/Soft drinks energy reduced,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.43,1.54,1.77,7.77,0.0,1.55,0.0,0.0,0.0,3.0,63.0,94.0,4.0,1.0,3.0,0.0,0.0,0.0,0.1,
14052,"Escalope (average of beef, veal, pork, poultry), breaded, fried",Meat and offal/Poultry;Meat and offal/Veal;Meat and offal/Beef;Meat and offal/Pork,229,10.2,1.5,6.5,1.4,1.03,0.25,0.007,0.003,90.0,10.2,0.5,9.5,0.6,23.9,0.9,0.0,55.3,18.0,18.0,18.0,3.0,3.0,0.28,0.18,0.44,0.98,7.25,19.4,1.09,0.0,0.5,2.47,350.0,340.0,510.0,19.0,26.0,220.0,1.2,6.3,2.0,14.0,
13319,"Escalope (average of beef, veal, pork, poultry), pan fried (without addition of fat and salt)",Meat and offal,141,2.4,0.8,1.0,0.4,0.21,0.02,0.008,0.002,71.0,0.2,0.0,0.0,0.0,29.7,0.2,0.0,67.7,5.0,5.0,5.0,3.0,3.0,0.26,0.2,0.42,0.95,8.76,8.2,0.9,0.0,0.2,0.48,370.0,72.0,110.0,12.0,29.0,230.0,1.2,1.8,2.5,15.0,
1101,"Escalope (average of beef, veal, pork, poultry), raw",Meat and offal/Veal;Meat and offal/Beef;Meat and offal/Pork;Meat and offal/Poultry,110,2.1,0.7,0.9,0.3,0.19,0.02,0.007,0.002,52.0,0.2,0.0,0.0,0.0,22.6,0.2,0.0,75.2,5.0,5.0,4.0,3.0,3.0,0.27,0.16,0.45,0.9,7.8,7.9,0.79,0.0,0.2,0.41,340.0,61.0,81.0,9.2,24.0,200.0,0.9,1.3,1.9,11.0,
1190,"Espresso with coffee cream, no sugar added",Non-alcoholic beverages/Coffee,28,2.5,1.5,0.6,0.1,0.03,0.02,0.002,0.0,8.0,0.8,0.7,0.0,0.1,0.5,0.0,0.0,96.1,25.0,24.0,23.0,13.0,13.0,0.0,0.02,0.0,0.08,0.13,0.5,0.07,0.2,0.1,0.06,45.0,14.0,13.0,23.0,4.1,17.0,0.0,1.9,0.0,,
765,"Eurasian perch, raw",Fish/Fresh water fish,79,0.7,0.1,0.1,0.3,0.02,0.01,0.04,0.08,70.0,0.0,0.0,0.0,0.0,18.0,0.2,0.0,80.4,7.0,7.0,7.0,0.0,0.0,0.07,0.1,0.12,1.0,2.9,5.0,0.19,2.0,4.0,0.74,370.0,92.0,60.0,18.0,26.0,220.0,0.2,5.0,0.6,29.0,
13384,Ewe's milk,Milk and dairy products/Milk,105,7.1,4.1,1.7,0.5,0.15,0.08,0.006,0.004,27.0,4.7,4.7,0.0,0.0,5.5,0.1,0.0,81.8,109.0,108.0,108.0,5.0,5.0,0.08,0.4,0.03,0.44,0.45,10.0,0.36,4.2,0.1,0.25,120.0,46.0,,180.0,18.0,140.0,0.0,10.0,0.5,,
14147,"Extruded partially defatted soya (pieces, minced), dry",Plant based protein foods and alternaives to animal products/Plant based protein foods,322,4.4,0.6,0.7,2.5,2.15,0.27,0.0,0.0,0.0,9.0,7.2,1.7,23.5,49.9,0.0,0.0,6.4,1.0,0.0,0.0,5.0,,0.15,0.04,0.29,0.0,2.02,119.0,1.79,0.0,0.0,0.61,1980.0,1.5,120.0,350.0,270.0,580.0,12.0,,4.5,8.8,
14066,Falafel (deep fried in HOLL rapeseed oil),Prepared dishes/Oriental dishes,225,7.9,0.7,5.0,1.8,1.49,0.25,0.0,0.0,0.0,26.9,1.9,24.5,6.4,8.4,0.7,0.0,50.5,21.0,10.0,0.0,123.0,123.0,0.14,0.04,0.11,0.0,0.48,51.9,0.26,4.6,0.0,2.26,360.0,300.0,480.0,47.0,47.0,140.0,1.9,0.9,0.9,,
1268,Farmers' bread,"Bread, flakes and breakfast cereals/Bread and bread products",242,2.0,0.7,0.3,0.6,0.46,0.04,0.005,0.004,4.0,44.3,2.4,41.7,4.8,9.2,1.8,0.0,40.4,11.0,10.0,10.0,5.0,5.0,0.2,0.13,0.11,0.03,1.09,25.0,0.4,0.2,0.0,0.33,200.0,710.0,1090.0,46.0,38.0,170.0,1.5,1.3,1.4,3.4,
352,"Fennel, raw",Vegetables/Fresh vegetables,23,0.4,0.1,0.1,0.2,0.04,0.13,0.0,0.0,0.0,2.6,2.2,0.4,2.6,1.0,0.1,0.0,92.9,1.0,1.0,0.0,8.0,8.0,0.02,0.11,0.04,0.0,0.2,19.6,0.15,3.3,0.0,0.14,320.0,22.0,79.0,37.0,11.0,28.0,0.2,0.5,0.2,0.0,
1008,"Fennel, steamed (without addition of salt)",Vegetables/Cooked vegetables (incl. cans),22,0.4,0.1,0.1,0.2,0.04,0.12,0.0,0.0,0.0,2.5,2.1,0.4,2.4,1.0,0.0,0.0,93.7,1.0,1.0,0.0,7.0,7.0,0.02,0.1,0.03,0.0,0.16,11.8,0.13,2.5,0.0,0.14,270.0,19.0,75.0,35.0,9.9,27.0,0.2,0.5,0.2,0.0,
1269,Fermented dough,"Cereal products, pulses and potatoes/Dough",199,0.9,0.1,0.1,0.4,0.26,0.02,0.0,0.0,0.0,38.3,0.3,37.7,3.0,7.8,1.2,0.0,50.6,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.17,0.0,0.71,25.7,0.41,0.0,0.0,0.23,120.0,490.0,750.0,13.0,32.0,110.0,1.5,0.9,1.1,3.5,
539,"Feta, cow milk",Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,256,20.7,12.4,4.9,0.9,0.25,0.16,0.016,0.002,62.0,1.4,1.4,0.0,0.0,16.0,3.7,0.0,55.3,203.0,196.0,189.0,84.0,84.0,0.04,0.33,0.19,0.88,0.2,49.0,0.46,,0.3,0.5,150.0,1500.0,,480.0,20.0,340.0,0.2,,,,
549,"Feta, ewe-/goat milk",Milk and dairy products/Fresh cheese and curds;Milk and dairy products/Soft cheese,281,24.3,16.8,4.9,0.8,0.56,0.16,0.01,,65.0,0.7,,0.0,0.0,14.8,2.3,0.0,55.2,221.0,218.0,215.0,33.0,33.0,0.02,0.54,,0.41,0.18,18.9,0.14,,0.1,0.4,66.0,910.0,1510.0,220.0,12.0,190.0,0.1,80.0,1.2,,
387,"Fig, dried",Fruit/Dried fruit,267,1.2,0.1,0.2,0.7,0.22,0.02,0.0,0.0,0.0,55.9,55.9,0.0,10.0,3.1,0.3,0.0,27.5,7.0,4.0,0.0,43.0,43.0,0.08,0.08,0.12,0.0,0.65,12.7,0.35,0.5,0.0,0.35,780.0,110.0,43.0,190.0,67.0,75.0,1.4,4.0,0.5,0.6,
386,"Fig, fresh",Fruit/Fresh fruit,71,0.5,0.1,0.1,0.2,0.11,0.0,0.0,0.0,0.0,13.5,12.2,,4.1,1.2,0.0,0.0,80.2,17.0,9.0,0.0,102.0,87.0,0.04,0.03,0.06,0.0,0.35,24.5,0.2,3.4,0.0,,230.0,5.0,18.0,57.0,22.0,21.0,0.3,1.5,0.2,1.6,
13345,"Fish (average), filet, steamed (without addition of fat and salt)",Fish,123,5.8,0.9,2.4,1.6,0.52,0.21,0.251,0.31,73.0,0.0,0.0,0.0,0.0,17.9,0.2,0.0,76.4,6.0,6.0,6.0,0.0,0.0,0.11,0.09,0.31,3.38,4.31,9.9,0.43,0.6,4.9,1.26,380.0,72.0,140.0,21.0,27.0,230.0,0.5,73.0,0.5,37.0,
1098,"Fish (average), raw ",Fish/Fresh water fish;Fish/Sea fish,124,5.3,0.8,2.2,1.4,0.47,0.19,0.231,0.285,59.0,0.0,0.0,0.0,0.0,19.1,0.2,0.0,75.6,6.0,6.0,6.0,0.0,0.0,0.12,0.1,0.36,3.38,4.92,11.3,0.5,0.6,4.7,1.12,410.0,68.0,130.0,17.0,25.0,220.0,0.5,65.0,0.4,33.0,
13461,Fishburger,Prepared dishes/Fast Food,262,11.5,4.9,2.9,3.0,2.96,0.03,,,26.0,26.7,3.9,21.8,1.5,12.2,1.1,0.0,46.1,10.0,9.0,8.0,10.0,10.0,0.05,,0.07,0.83,0.63,23.3,0.33,,0.8,2.83,210.0,440.0,650.0,55.0,22.0,140.0,0.5,12.0,0.6,,
773,"Fish fingers (sticks), breaded and pre deep fried",Fish/Sea fish,232,11.9,0.9,6.8,3.5,2.31,0.96,0.032,0.116,47.0,15.5,0.1,15.2,0.7,15.5,0.6,0.0,56.6,2.0,2.0,2.0,1.0,1.0,0.07,0.04,0.12,0.88,1.4,8.5,,0.0,0.9,1.27,300.0,250.0,,10.0,19.0,140.0,0.4,89.0,0.5,18.0,
1168,"Fish fingers/sticks (breaded and pre deep fried), fried in HOLL rapeseed oil",Fish/Sea fish,302,18.9,1.4,12.0,4.4,2.97,1.21,0.034,0.12,51.0,16.8,0.1,16.5,0.8,16.0,0.6,0.0,47.8,2.0,2.0,2.0,1.0,1.0,0.06,0.04,0.1,0.86,1.37,7.4,,0.0,0.8,1.64,280.0,230.0,,11.0,18.0,140.0,0.4,96.0,0.5,20.0,
